incident_id,date,time,year,month,day_of_week,hour,crime_type,location_text,road_id,road_name,area,thana,latitude,longitude,source,source_url,source_type,victim_type,weapon,suspect_count,vehicle_used,description,location_precision,verification_status,confidence
DHK-2023-1037,2023-02-14,22:26,2023,2,Tuesday,22,Snatching,Gulshan - close to the Gulshan market square,ROAD_16,Gulshan Avenue (Gulshan-1 to Gulshan-2),Gulshan,Gulshan,23.780084,90.416843,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-02-1037,news,University student,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident close to the Gulshan market square during Tuesday night hours.,EXACT,VERIFIED,0.94
DHK-2023-0210,2023-02-16,23:19,2023,2,Thursday,23,Snatching,Mirpur - under the Mirpur footover bridge,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.790038,90.350713,bdnews24,https://bdnews24.com/bangladesh/incident-2023-02-0210,news,Small shopkeeper,Iron rod,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident under the Mirpur footover bridge during Thursday night hours.,ROAD,PROBABLE,0.83
DHK-2023-1179,2023-02-17,18:19,2023,2,Friday,18,Theft,Farmgate - along the poorly lit section of Airport Road (Farmgate to Bijoy Sarani),ROAD_11,Airport Road (Farmgate to Bijoy Sarani),Farmgate,Tejgaon,23.759288,90.388593,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-02-1179,news,Motorcyclist,Unarmed / Speed snatch,2,Leguna van,Reported incident of theft involving a motorcyclist at along the poorly lit section of Airport Road (Farmgate to Bijoy Sarani). Suspects fled using a leguna van.,AREA,VERIFIED,0.85
DHK-2023-0809,2023-02-17,22:44,2023,2,Friday,22,Pickpocketing,Mohammadpur - in front of the commercial complex at Mohammadpur,ROAD_35,Mohammadpur Beribadh Outer Road,Mohammadpur,Mohammadpur,23.774723,90.347431,bdnews24,https://bdnews24.com/bangladesh/incident-2023-02-0809,news,Pedestrian,Paper cutter,2,Motorcycle (Pulsar/FZ),A pedestrian had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) in front of the commercial complex at Mohammadpur around 22:44.,EXACT,PROBABLE,0.95
DHK-2023-0846,2023-02-17,23:36,2023,2,Friday,23,Mugging,Dhanmondi - near the intersection approaching Mohammadpur Town Hall,ROAD_05,Dhanmondi 27 Inner Connector,Dhanmondi,Dhanmondi,23.758972,90.363938,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2023-02-0846,news,Motorcyclist,Sharp knife (Chhuri),4,On foot (sprint),Police blotter recorded a swift snatching incident near the intersection approaching Mohammadpur Town Hall during Friday night hours.,EXACT,UNCONFIRMED,0.7
DHK-2023-0812,2023-02-21,20:47,2023,2,Tuesday,20,Snatching,Shahbagh - close to the Shahbagh market square,ROAD_09,Shahbagh to Science Lab (Elephant Road),Shahbagh,Shahbagh,23.739072,90.393222,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2023-02-0812,news,Rickshaw passenger,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a rickshaw passenger at close to the Shahbagh market square. Suspects fled using a motorcycle (pulsar/fz).,AREA,VERIFIED,0.76
DHK-2023-0990,2023-02-23,19:44,2023,2,Thursday,19,Snatching,Mirpur - along the poorly lit section of Mirpur-10 to Mirpur-11 Strip,ROAD_32,Mirpur-10 to Mirpur-11 Strip,Mirpur,Mirpur,23.817537,90.366209,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-02-0990,news,Motorcyclist,Sharp knife (Chhuri),1,On foot (sprint),"Muggers armed with a sharp knife (chhuri) intercepted a motorcyclist along the poorly lit section of Mirpur-10 to Mirpur-11 Strip, fleeing with cash and bag.",ROAD,VERIFIED,0.76
DHK-2023-0161,2023-02-23,23:47,2023,2,Thursday,23,Theft,Sayedabad - in front of the commercial complex at Sayedabad,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.714266,90.431178,The Daily Star,https://www.thedailystar.net/crime/incident-2023-02-0161,news,Female commuter,Unarmed / Speed snatch,2,On foot (sprint),Police blotter recorded a swift snatching incident in front of the commercial complex at Sayedabad during Thursday night hours.,INTERSECTION,VERIFIED,0.8
DHK-2023-0533,2023-02-23,23:48,2023,2,Thursday,23,Snatching,Badda - under the Badda footover bridge,ROAD_22,Pragiti Sarani (Badda Link to Rampura Bridge),Badda,Badda,23.763084,90.425605,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-02-0533,police_report,Rickshaw passenger,Sharp knife (Chhuri),3,Motorcycle (Pulsar/FZ),"Muggers armed with a sharp knife (chhuri) intercepted a rickshaw passenger under the Badda footover bridge, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.91
DHK-2023-0692,2023-02-27,00:37,2023,2,Monday,0,Snatching,Tejgaon - in front of the commercial complex at Tejgaon,ROAD_25,Tejgaon-Gulshan Link Road,Tejgaon,Tejgaon Industrial,23.765347,90.402595,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-02-0692,news,Motorcyclist,Iron rod,1,Private car,Reported incident of snatching involving a motorcyclist at in front of the commercial complex at Tejgaon. Suspects fled using a private car.,INTERSECTION,VERIFIED,0.84
DHK-2023-0884,2023-02-27,02:44,2023,2,Monday,2,Pickpocketing,Dhanmondi - under the Dhanmondi footover bridge,ROAD_10,Science Lab to Nilkhet / New Market,Dhanmondi,New Market,23.734962,90.383896,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-02-0884,news,Rickshaw passenger,Sharp knife (Chhuri),2,CNG auto-rickshaw,"Muggers armed with a sharp knife (chhuri) intercepted a rickshaw passenger under the Dhanmondi footover bridge, fleeing with cash and bag.",ROAD,VERIFIED,0.75
DHK-2023-1255,2023-03-01,12:39,2023,3,Wednesday,12,Snatching,Paltan - in front of the commercial complex at Paltan,ROAD_44,Paltan to Motijheel Commercial Area,Paltan,Paltan,23.729893,90.412175,The Daily Star,https://www.thedailystar.net/crime/incident-2023-03-1255,news,Motorcyclist,Unarmed / Speed snatch,3,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident in front of the commercial complex at Paltan during Wednesday night hours.,ROAD,VERIFIED,0.97
DHK-2023-0796,2023-03-01,20:26,2023,3,Wednesday,20,Mugging,Kalabagan - near Kalabagan bus stop,ROAD_02,Mirpur Road (Kalabagan to Russell Square),Kalabagan,Kalabagan,23.749479,90.378444,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-03-0796,police_report,Motorcyclist,Unarmed / Speed snatch,4,Private car,"Muggers armed with a unarmed / speed snatch intercepted a motorcyclist near Kalabagan bus stop, fleeing with cash and bag.",AREA,VERIFIED,0.93
DHK-2023-0292,2023-03-02,08:21,2023,3,Thursday,8,Snatching,Karwan Bazar - near Karwan Bazar bus stop,ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,23.741132,90.395072,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-03-0292,news,Motorcyclist,Unarmed / Speed snatch,4,On foot (sprint),Police blotter recorded a swift snatching incident near Karwan Bazar bus stop during Thursday night hours.,INTERSECTION,VERIFIED,0.85
DHK-2023-0264,2023-03-05,15:50,2023,3,Sunday,15,Robbery,Tejgaon - along the poorly lit section of Tejgaon Industrial to Farmgate Link,ROAD_26,Tejgaon Industrial to Farmgate Link,Tejgaon,Tejgaon Industrial,23.758667,90.392123,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-03-0264,police_report,Female commuter,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident along the poorly lit section of Tejgaon Industrial to Farmgate Link during Sunday night hours.,EXACT,VERIFIED,0.88
DHK-2023-1076,2023-03-05,18:15,2023,3,Sunday,18,Robbery,Mirpur - under the Mirpur footover bridge,ROAD_33,Mirpur-11 to Mirpur-12 Avenue,Mirpur,Pallabi,23.822738,90.364226,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2023-03-1076,news,Office worker,Paper cutter,1,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident under the Mirpur footover bridge during Sunday night hours.,EXACT,VERIFIED,0.9
DHK-2023-0560,2023-03-05,23:21,2023,3,Sunday,23,Snatching,Nilkhet - under the Nilkhet footover bridge,ROAD_52,New Market to Sadarghat Riverfront Connector,Nilkhet,New Market,23.708485,90.411747,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-03-0560,police_report,Motorcyclist,Pepper spray,2,Motorcycle (Pulsar/FZ),A motorcyclist had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) under the Nilkhet footover bridge around 23:21.,ROAD,PROBABLE,0.95
DHK-2023-0231,2023-03-06,19:05,2023,3,Monday,19,Robbery,Motijheel - under the Motijheel footover bridge,ROAD_49,Motijheel to Sayedabad Bus Terminal,Motijheel,Motijheel,23.72236,90.423444,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-03-0231,news,Pedestrian,Sharp knife (Chhuri),4,Motorcycle (Pulsar/FZ),A pedestrian had their smartphone snatched by 4 perpetrators on a motorcycle (pulsar/fz) under the Motijheel footover bridge around 19:05.,ROAD,UNCONFIRMED,0.6
DHK-2023-1260,2023-03-08,19:43,2023,3,Wednesday,19,Mugging,Baridhara - along the poorly lit section of Pragiti Sarani (Notun Bazar to Badda Link),ROAD_21,Pragiti Sarani (Notun Bazar to Badda Link),Baridhara,Bhatara,23.784844,90.427602,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-03-1260,news,University student,Firearm / Pistol,1,Motorcycle (Pulsar/FZ),Reported incident of mugging involving a university student at along the poorly lit section of Pragiti Sarani (Notun Bazar to Badda Link). Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.95
DHK-2023-1273,2023-03-09,19:25,2023,3,Thursday,19,Robbery,Mirpur - in front of the commercial complex at Mirpur,ROAD_33,Mirpur-11 to Mirpur-12 Avenue,Mirpur,Pallabi,23.823282,90.364125,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2023-03-1273,news,Motorcyclist,Paper cutter,3,On foot (sprint),A motorcyclist had their smartphone snatched by 3 perpetrators on a on foot (sprint) in front of the commercial complex at Mirpur around 19:25.,AREA,VERIFIED,0.97
DHK-2023-1045,2023-03-11,00:32,2023,3,Saturday,0,Pickpocketing,Mogbazar - along the poorly lit section of Mogbazar to Mouchak Flyover,ROAD_46,Mogbazar to Mouchak Flyover,Mogbazar,Ramna,23.749187,90.406707,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-03-1045,news,Motorcyclist,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),A motorcyclist had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) along the poorly lit section of Mogbazar to Mouchak Flyover around 00:32.,INTERSECTION,VERIFIED,0.78
DHK-2023-0336,2023-03-13,20:32,2023,3,Monday,20,Snatching,Mohammadpur - along the poorly lit section of Mohammadpur Beribadh Outer Road,ROAD_35,Mohammadpur Beribadh Outer Road,Mohammadpur,Mohammadpur,23.771575,90.347472,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-03-0336,police_report,Rickshaw passenger,Firearm / Pistol,1,Motorcycle (Pulsar/FZ),"Muggers armed with a firearm / pistol intercepted a rickshaw passenger along the poorly lit section of Mohammadpur Beribadh Outer Road, fleeing with cash and bag.",INTERSECTION,PROBABLE,0.97
DHK-2023-1238,2023-03-14,15:38,2023,3,Tuesday,15,Snatching,Motijheel - near Motijheel bus stop,ROAD_49,Motijheel to Sayedabad Bus Terminal,Motijheel,Motijheel,23.726243,90.420247,bdnews24,https://bdnews24.com/bangladesh/incident-2023-03-1238,news,Rickshaw passenger,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),A rickshaw passenger had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) near Motijheel bus stop around 15:38.,INTERSECTION,VERIFIED,0.78
DHK-2023-0356,2023-03-14,17:37,2023,3,Tuesday,17,Theft,Nilkhet - in front of the commercial complex at Nilkhet,ROAD_52,New Market to Sadarghat Riverfront Connector,Nilkhet,New Market,23.715342,90.40364,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-03-0356,news,Office worker,Firearm / Pistol,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident in front of the commercial complex at Nilkhet during Tuesday night hours.,INTERSECTION,VERIFIED,0.96
DHK-2023-0295,2023-03-14,18:35,2023,3,Tuesday,18,Snatching,Mirpur - along the poorly lit section of Mirpur-1 to Gabtoli Highway,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.786294,90.348472,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2023-03-0295,news,Female commuter,Firearm / Pistol,2,CNG auto-rickshaw,Reported incident of snatching involving a female commuter at along the poorly lit section of Mirpur-1 to Gabtoli Highway. Suspects fled using a cng auto-rickshaw.,INTERSECTION,VERIFIED,0.81
DHK-2023-1266,2023-03-15,08:48,2023,3,Wednesday,8,Snatching,Farmgate - in front of the commercial complex at Farmgate,ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23.756257,90.38956,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2023-03-1266,news,Motorcyclist,Firearm / Pistol,2,On foot (sprint),Reported incident of snatching involving a motorcyclist at in front of the commercial complex at Farmgate. Suspects fled using a on foot (sprint).,INTERSECTION,PROBABLE,0.82
DHK-2023-0835,2023-03-16,19:13,2023,3,Thursday,19,Snatching,Mirpur - along the poorly lit section of Mirpur-10 to Mirpur-11 Strip,ROAD_32,Mirpur-10 to Mirpur-11 Strip,Mirpur,Mirpur,23.809237,90.368169,bdnews24,https://bdnews24.com/bangladesh/incident-2023-03-0835,news,Rickshaw passenger,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident along the poorly lit section of Mirpur-10 to Mirpur-11 Strip during Thursday night hours.,EXACT,PROBABLE,0.88
DHK-2023-0771,2023-03-17,18:42,2023,3,Friday,18,Theft,Farmgate - near the intersection approaching Karwan Bazar Chottor,ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23.751809,90.393488,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-03-0771,news,Office worker,Firearm / Pistol,4,On foot (sprint),Reported incident of theft involving a office worker at near the intersection approaching Karwan Bazar Chottor. Suspects fled using a on foot (sprint).,INTERSECTION,VERIFIED,0.85
DHK-2023-0082,2023-03-17,22:08,2023,3,Friday,22,Snatching,Tejgaon - near Tejgaon bus stop,ROAD_26,Tejgaon Industrial to Farmgate Link,Tejgaon,Tejgaon Industrial,23.760787,90.395792,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-03-0082,news,Small shopkeeper,Firearm / Pistol,2,CNG auto-rickshaw,Police blotter recorded a swift snatching incident near Tejgaon bus stop during Friday night hours.,INTERSECTION,VERIFIED,0.75
DHK-2023-0705,2023-03-17,22:12,2023,3,Friday,22,Snatching,Airport - near the intersection approaching Uttara Jasimuddin Road,ROAD_40,Dhaka-Mymensingh Hwy (Airport to Jasimuddin),Airport,Airport,23.852694,90.40624,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-03-0705,news,Female commuter,Sharp knife (Chhuri),4,Private car,"Muggers armed with a sharp knife (chhuri) intercepted a female commuter near the intersection approaching Uttara Jasimuddin Road, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.9
DHK-2023-1002,2023-03-18,09:18,2023,3,Saturday,9,Snatching,Dhanmondi - under the Dhanmondi footover bridge,ROAD_01,Mirpur Road (Science Lab to Kalabagan),Dhanmondi,New Market,23.740657,90.382683,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-03-1002,news,Pedestrian,Sharp knife (Chhuri),4,CNG auto-rickshaw,"Muggers armed with a sharp knife (chhuri) intercepted a pedestrian under the Dhanmondi footover bridge, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.94
DHK-2023-0588,2023-03-19,18:36,2023,3,Sunday,18,Robbery,Mirpur - in front of the commercial complex at Mirpur,ROAD_32,Mirpur-10 to Mirpur-11 Strip,Mirpur,Mirpur,23.812237,90.36734,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2023-03-0588,news,Pedestrian,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),Reported incident of robbery involving a pedestrian at in front of the commercial complex at Mirpur. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.86
DHK-2023-0449,2023-03-19,20:46,2023,3,Sunday,20,Robbery,Airport - near the intersection approaching Uttara Jasimuddin Road,ROAD_40,Dhaka-Mymensingh Hwy (Airport to Jasimuddin),Airport,Airport,23.855903,90.404878,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2023-03-0449,police_report,Female commuter,Sharp knife (Chhuri),4,Motorcycle (Pulsar/FZ),A female commuter had their smartphone snatched by 4 perpetrators on a motorcycle (pulsar/fz) near the intersection approaching Uttara Jasimuddin Road around 20:46.,AREA,VERIFIED,0.97
DHK-2023-0129,2023-03-19,22:03,2023,3,Sunday,22,Snatching,Banani - near the intersection approaching Gulshan 2 Circle,ROAD_19,Banani 11 to Gulshan-2 Bridge Link,Banani,Banani,23.792688,90.412225,Daily Sun,https://www.daily-sun.com/post/crime/incident-2023-03-0129,news,Pedestrian,Sharp knife (Chhuri),3,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident near the intersection approaching Gulshan 2 Circle during Sunday night hours.,EXACT,VERIFIED,0.86
DHK-2023-1136,2023-03-20,19:11,2023,3,Monday,19,Mugging,Farmgate - under the Farmgate footover bridge,ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23.75352,90.392396,The Daily Star,https://www.thedailystar.net/crime/incident-2023-03-1136,news,Motorcyclist,Unarmed / Speed snatch,4,Motorcycle (Pulsar/FZ),A motorcyclist had their smartphone snatched by 4 perpetrators on a motorcycle (pulsar/fz) under the Farmgate footover bridge around 19:11.,AREA,VERIFIED,0.97
DHK-2023-1162,2023-03-20,22:27,2023,3,Monday,22,Snatching,Paltan - in front of the commercial complex at Paltan,ROAD_51,Paltan to Sadarghat (Old Dhaka Arterial),Paltan,Paltan,23.728363,90.410394,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2023-03-1162,news,Small shopkeeper,Pepper spray,3,On foot (sprint),A small shopkeeper had their smartphone snatched by 3 perpetrators on a on foot (sprint) in front of the commercial complex at Paltan around 22:27.,AREA,VERIFIED,0.97
DHK-2023-0440,2023-03-21,19:56,2023,3,Tuesday,19,Theft,Gulshan - near the intersection approaching Gulshan 2 Circle,ROAD_16,Gulshan Avenue (Gulshan-1 to Gulshan-2),Gulshan,Gulshan,23.789541,90.415873,bdnews24,https://bdnews24.com/bangladesh/incident-2023-03-0440,news,Office worker,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),A office worker had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) near the intersection approaching Gulshan 2 Circle around 19:56.,EXACT,PROBABLE,0.96
